alt,caption,shortCode,timestamp,type,url,videoDuration,videoUrl
,Best of #paris with creative director @ndjolijean !!! #cityguide,C9DJXHRuHed,2024-07-05T17:27:45.000Z,Video,https://www.instagram.com/p/C9DJXHRuHed/,60.133,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An_Cezudn4rMm7MokRi7txX4tJR_hNCFrY8NIv5PtiMfQ56CiRMuxyHcH3i5c4cF-Nxnu1pCkkFlMu77I4BxJNk5.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&vs=789896252958252_1955466540&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUlPRFJOcjVVY04wNmNCQUlUNXRvX2xqRHRRYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMR2F6eHBkUlM5NDhjWUJBRkI1Nnk0ZjVNdEFicV9FQUFBRhUCAsgBACgAGAAbABUAACac0JqH4sfJPxUCKAJDMywXQE4RBiTdLxsYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=10c5e878a5&ccb=9-4&oh=00_AYBR4OH6JeRtD_MoJRY-DzYa1DGt3UgJfmICEZVtuTpsIA&oe=668C50B8&_nc_sid=10d13b
,Best of #london with @gracemcgovern !!! Innit!!! YOU WOTTTT? #cityguide,C79cwFbOIMI,2024-06-08T15:43:33.000Z,Video,https://www.instagram.com/p/C79cwFbOIMI/,77.494,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An8GowIEVCimGeq6xS0cHE789RarciYruHTyiKZ_VGcAj6SyVkit0z1M0iUdZqJQVBjBRucF4xSB45d0G3RYMXEw.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&vs=1011481887003657_2549548504&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRzdGREJQNUg1U1FtUlFOQUxZZTU5RWUtNjBuYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dEeTl0QnFjb2I0MkhOSUNBRmRsMDZLaGJEUk5icV9FQUFBRhUCAsgBACgAGAAbABUAACbih8PO2tDcPxUCKAJDMywXQFNfnbItDlYYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=f5ce1528d5&ccb=9-4&oh=00_AYCCfBWO70ZgmQezPXxCVd1zzei_1xEqjVNk4jKt4JaJkg&oe=668C7C30&_nc_sid=10d13b
,Best of #london with @phoenixisphoenix !!! #cityguide,C8Z0-XIpVS_,2024-06-19T16:16:25.000Z,Video,https://www.instagram.com/p/C8Z0-XIpVS_/,79.724,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An9RtFs84bI3O4LKcKV0wOTHrBb8nRfMw1DVDqkbgms4J4IlQZ3T4gwhaWzimo1OyzGiRM907FRWEW1iTDO7C5rE.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&vs=671116071847801_3338793539&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQUxzUVFQYUdocGRseVlJQUxrRUFPd1hPeDBqYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBTHJ2eHA0U2hnODhSTUVBRkdQMXVqN00wcGpicV9FQUFBRhUCAsgBACgAGAAbABUAACaKpaiJoeiSQRUCKAJDMywXQFPuVgQYk3UYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=405a800259&ccb=9-4&oh=00_AYCPNRTj3yEHI2762Br-rv34KrxEVShMPRTUulvX1w1_LQ&oe=668C7B9F&_nc_sid=10d13b
,A #diorsummer25 vlog!!!,C8heIRwpELh,2024-06-22T15:32:16.000Z,Video,https://www.instagram.com/p/C8heIRwpELh/,54.508,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An8TPsvoJi_w-xin9k5ICkBRcU5UgBLP1XH2uNWYJM3pAgjTtoKsarw027ZqVIWXTeP6EC6Q7ERX1VKnC3fzQsWL.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&vs=7685970144825091_2119711189&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRVltaEJJZGZiQlBaSGtEQU4wU01DVkZEZGNBYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOVmJ2UnBGbmFVU29tWUJBREVQbXRGbkkzNTlicV9FQUFBRhUCAsgBACgAGAAbABUAACb80PH9jdawQBUCKAJDMywXQEtA5WBBiTcYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=8ea00e6e83&ccb=9-4&oh=00_AYDc5KwpeS6uI59UKNu5l3AY5WErY1UIe7F7ZJPgRrPF1Q&oe=668C6BFE&_nc_sid=10d13b
,An American in #paris teaches me how to navigate French manners!!! #cityguide thanks for the lesson @cgaimari,C8cp5W6vBlm,2024-06-20T18:35:40.000Z,Video,https://www.instagram.com/p/C8cp5W6vBlm/,41.379,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An9KcBNIWSO87jGXWtpKlJBbJq3Wspb9xPB0c8UcjXzfNVOlF-d5zX4HRTNQVR6MHWdyL_6xO3bMMLzu0yNjce2t.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&vs=479660244608398_1722784038&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQ3ZsSlFNZ2VjT0dGWFlEQUtjVDNUelZQUGdiYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDOWh2eG9zNHVjNkloSUVBQ0FVOWVVdFZ5eERicV9FQUFBRhUCAsgBACgAGAAbABUAACaozLD8zsWPQBUCKAJDMywXQESwgxJul40YFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=97a8da8f69&ccb=9-4&oh=00_AYCjFkxgD8-KWHz74wrXOrqMQkaQKpBaki9rxkk-YCQXkw&oe=668C4BB9&_nc_sid=10d13b
,Best of #berlin with @ivanavladislava !!! #cityguide thanks @nils_uha for filming!,C7zOcHquMf8,2024-06-04T16:31:10.000Z,Video,https://www.instagram.com/p/C7zOcHquMf8/,89.673,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An-BLaT2rCrooc74rWV8dahqGgIzus_ac5O5cat5ndT-UapYGPjLLst8yWa-yRqrINFFYO2iYdoLY-76Wiwu884.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&vs=1894412244345474_3074115050&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTmdjZ3hMa2NoX2U2NjBCQUJwc0FnRTBicTE0YnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dFSTRxeG9rRVNYLXNZSUNBR19XZ0tkMUpQRlJicV9FQUFBRhUCAsgBACgAGAAbABUAACaa%2FbzCmd%2F9PxUCKAJDMywXQFZrAgxJul4YFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=844ee53617&ccb=9-4&oh=00_AYANeCRZwnq9EMFUXv1wqG_lgheMlfl2LfybGHf15q_mOA&oe=668C5CB3&_nc_sid=10d13b
,Best of #berlin with @elevatorboys !!! You will never guess what makes these lads insecure but at least now you know where to bump into them on your morning coffee run #cityguide,C74YwFfukgc,2024-06-06T16:33:13.000Z,Video,https://www.instagram.com/p/C74YwFfukgc/,76.826,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An-XDBGbdb7Nw5Cw4xMsdIwJikg5mg9gnJs7Jmfxsn5UMVa-cIqAkO6I8E_EQ-Il05zzo_iiG_1P8BOnbUkaO0Ra.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&vs=431932389741459_2733162527&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTXlSNVJQWE91UTNnaDhEQUo0aGozclBwS0oxYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCWE1zaHFJb0FSZzFKUUJBTldELXlMLWYtcHdicV9FQUFBRhUCAsgBACgAGAAbABUAACamobbruLrBQRUCKAJDMywXQFM03S8an74YFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=ca18e2a7c9&ccb=9-4&oh=00_AYB-1OrOvh1Mvzs6gFpqfVj4L_pO2aNtaGxgMzREqlwj7w&oe=668C5FA4&_nc_sid=10d13b
,Best of #rome with ASMR shaving and barber king @maulludaniele !!!,C7pC-CStQ5R,2024-05-31T17:36:47.000Z,Video,https://www.instagram.com/p/C7pC-CStQ5R/,59.601,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An8g7Sje_TfLMM7W3xjNqB-WjGRuT5mDw3GtI-ZjHpkjgp6hwV1sO9I5jFAP3z0G0l5PVLYlLUEWOXnhvz3B0PJh.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&vs=419884724180517_881149896&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRkktcVJNUTdrWDBqa3NEQUNPdmdRMW11dHdiYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDLXVweHJ0WEJRVi1QWUhBQllQX1JpaTVUUTRicV9FQUFBRhUCAsgBACgAGAAbABUAACb0zLasjtTFPxUCKAJDMywXQE3M7ZFocrAYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=a21fd349c7&ccb=9-4&oh=00_AYC097ds_izXwImiQAzaEXAo-_oKyjhLZMI2-Z0TNmfvDA&oe=668C5A09&_nc_sid=10d13b
,Best of #nyc with @delwatergap !!! It’s a Greenpoint neighborhood tour!!! #cityguide,C8XN1G0t0f_,2024-06-18T15:57:21.000Z,Video,https://www.instagram.com/p/C8XN1G0t0f_/,80.172,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An8FMF1czTwFDNc5ASKbC_Wbmicp6S-yu3xH3QD4SczyV140EsOjVctnE56fssF59QQD-ttk1EiXx5OSALI7YctQ.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&vs=990924105568399_936291758&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQmZYU2hOb0kwaEdtMHdCQUxhQ25EdUVBdjhtYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCUDh2Um9uNlZPTk41VUZBTUttcnVZM3VVQlJicV9FQUFBRhUCAsgBACgAGAAbABUAACaeoLyi2%2B3uPxUCKAJDMywXQFQLAgxJul4YFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=a308bc8740&ccb=9-4&oh=00_AYDry0gPCMe_FMyhO6BofTHGX54Qe_AAjWfJv1yF2dzTFw&oe=668C58A5&_nc_sid=10d13b
,Best of #tokyo with @reikoofficial !!! #cityguide,C8KZ7i4pX9r,2024-06-13T16:34:09.000Z,Video,https://www.instagram.com/p/C8KZ7i4pX9r/,54.137,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An92h3igNmfbBo82xJIi3t0W-cHYYUM-aW7TbTrPXOcs0pNFF3Vz7ahR53Ikfrzx7CwWPWw66IMUnb7P8BLgZgSX.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuZXhwZXJpbWVudGFsLjEwODAuYmFzZWxpbmUifQ&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&vs=515213450832400_65677987&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQWZ4SUFQc2ZBTHlaYWdEQVAtWE9kY2NEczk4YnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dOODZ0eHJDcURFZlZia0RBT2Y0Y2VTcTZjQTJicV9FQUFBRhUCAsgBACgAGAAbABUAACaEuInEnuHSPxUCKAJDMywXQEsRiTdLxqgYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=68f2f13e1e&ccb=9-4&oh=00_AYAIaDQnVRg1jwis1ttHjNTcMGYekatKHU9uTJ4QdaHA0Q&oe=668C5901&_nc_sid=10d13b
,Best of #miami with @pressurepoint.mp3 !!! #cityguide,C6rJxdkumdC,2024-05-07T16:42:19.000Z,Video,https://www.instagram.com/p/C6rJxdkumdC/,54.929,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An_lPidOfse_20106ZVIBqM6oqihiXFHGehUysQ9MmLFhe6q-DwWgrB2aaof5Rv8CnAyrYq4u4dcnuMec5lI6oYR.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&vs=361496139721023_2156898973&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFEM0tZZWw3SGNGQUpwemN6YUxVU1JhYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBSnM5UUxsakZNUnNsQURBQnl0MGh2ZldKb2licFIxQUFBRhUCAsgBACgAGAAbABUAACb6w7XB%2FOz9PxUCKAJDMywXQEt26XjU%2FfQYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=06565d191b&ccb=9-4&oh=00_AYCuw3_5YR8nf9QLxuSTD3YzcGZ9Yaniot5vF2I1zLkEPw&oe=668C71B3&_nc_sid=10d13b
,Best of #rome with my mate @ellapriya !!! #cityguide,C7mlDJBPick,2024-05-30T18:37:29.000Z,Video,https://www.instagram.com/p/C7mlDJBPick/,80.246,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An_9UxOhltJYs4aGBcNNBcksHb588zyuyp908o1A_QfU5O0QumJpjXBKXxzW2ry7uilurt2HEU2GYgJMoX6lGl4e.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=102&vs=8062138257132184_4059828301&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQjBHNkJKbUFGZ3BCWFlEQU1TLS14bEJvRjFsYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMSG9tQm9YOHlTNjl4d0VBS1ZoUGYyZHBWRnBicV9FQUFBRhUCAsgBACgAGAAbABUAACbe55ndisH7PxUCKAJDMywXQFQPvnbItDkYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=35f6de74ec&ccb=9-4&oh=00_AYDlGJiIJZBnsumm4g6AGj7YqKcwYrAL2edwl75UbKz_tQ&oe=668C61A2&_nc_sid=10d13b
,My new favorite #nyc restaurant has millions of dollars of art on the walls and was THE spot for power lunches in the 1980s. Welcome to @michaelsnewyork on West 55th St!!! #cityguide,C7PhwC2PEtJ,2024-05-21T19:42:13.000Z,Video,https://www.instagram.com/p/C7PhwC2PEtJ/,53.094,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An9OwkzTmtmIBB6C_B3pgHMPpZ_i1pr6JxZ69LQab2rOUpYbgTG0foLhWFBoevu309WSYIUVo-TSmXX3wGO00WDa.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&vs=462625786300499_2754513926&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT0hZc1JiczE2ZVBDdW9GQUZJSU1rTzRoSnhXYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKZDRpeHFoODB2UGJmSUFBQ1FKSnRtQ3Jja1NicV9FQUFBRhUCAsgBACgAGAAbABUAACamp6mUr5T%2FPxUCKAJDMywXQEqMCDEm6XkYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=6303b743a3&ccb=9-4&oh=00_AYASBrOtu85gdQZu3AMSqiwrKhfZkt4cp1FHopXukSmj1g&oe=668C75DF&_nc_sid=10d13b
,"Best of #nyc with NBA legend, native New Yorker, 5 year @nyknicks veteran and fashion designer (check his new glasses @hellochamelo) @starburymarbury !!! #cityguide",C7CbaSMLMJK,2024-05-16T17:41:39.000Z,Video,https://www.instagram.com/p/C7CbaSMLMJK/,62.145,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An_s6y5X_jWnBaZZhUf4CU3cIA5bCYB3rNJBYIO8PD6OujwOxJ4S0i7gNc-mJ_IPXajvEwMSJVuZziq7aO7tjyRD.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=101&vs=7624749547588841_1152264841&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRnJ1NVJMdkFBVTRxdVVDQUw2VElfS29mOXBPYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dJcVlBUnBHdDQ3YldPa0NBQVZKMG1NTkJwWlJicV9FQUFBRhUCAsgBACgAGAAbABUAACbI84fHoLjWPxUCKAJDMywXQE8Sj1wo9cMYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=b53abdcf05&ccb=9-4&oh=00_AYCWID5U7ZozitnkyeNcaaC7VEAsGzRcuirgbozAhLnhtg&oe=668C5D00&_nc_sid=10d13b
,Best of #nyc LOWER EAST SIDE NEIGHBORHOOD TOUR with the one and only @bentonmcclintock !!! #cityguide,C6ttS7Gr-ZW,2024-05-08T16:30:11.000Z,Video,https://www.instagram.com/p/C6ttS7Gr-ZW/,78.137,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An-qAO3UpLe5BRmxeYyhucr3jHWAOBYARLIpQFbcFS4zapl1fXqDDO14dwyuKos7HRHRUlpkcIoxMqwDzotdBg55.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&vs=7880728551957807_1112216190&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSUNXbUFCR25oYnhmTVVGQUJCUXYtZHJYWEl5YnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dITkpvQlpjZmxDcHBLMENBRWFKdVJpUzJMNW9icFIxQUFBRhUCAsgBACgAGAAbABUAACbu49XAm%2FrDQRUCKAJDMywXQFOIxJul41QYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=b1408e6435&ccb=9-4&oh=00_AYBCGdl0V9srAQtdYx6Mg-1BaAYJWdcrGo0MfBZU3V0j4A&oe=668C50CD&_nc_sid=10d13b
,Best of #london with @clint419 of @crtz.rtw !!! #cityguide,C69OyEYOb1D,2024-05-14T17:14:18.000Z,Video,https://www.instagram.com/p/C69OyEYOb1D/,87.879,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An-FWV_1tSUx-4ibFqybKVvaOnLoq71h3TeTo5IOXN4N9Dh1IwZm7G-OehdJMqCrcPAdXUuK7XTIfW2Uu3osLaoL.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&vs=1164242384711437_368091105&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRmJYNWdsNFBFVFQzSE1EQUpoWTZwMmJwbzA0YnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dFaVMtZ0xRNjQwVjFnWUVBSF90SE1USTZGdF9icFIxQUFBRhUCAsgBACgAGAAbABUAACa4oLnSz8jkQBUCKAJDMywXQFX4QYk3S8cYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=a3bd1b5c29&ccb=9-4&oh=00_AYAw7FsUV5xYyqr7QmBXjipTCkL0aVRQ96kOeKG-eC_hpA&oe=668C60A2&_nc_sid=10d13b
,Best of #nyc with one of my most inspiring friends — artist @richard_haines — it’s a #bushwick neighborhood tour!!! #cityguide ps perks of my relationship I’m wearing @helmutlang,C7RzYQiuFYx,2024-05-22T16:58:04.000Z,Video,https://www.instagram.com/p/C7RzYQiuFYx/,85.168,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An-SV6lGbN3zeINXqsWPg05z3rK0DM0ZW-yLYz7mn_d4hD1OkifVDxIeWEHjeVr-sD5jg3DiDgnCau3OJqKjOUxh.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&vs=464257139340850_3676601335&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRnJVbndKOXhuWDFHS0VEQU82TGZWb3RSOWhwYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dEMzZmaG9uZVpxc09hZ0JBQi1jRnRDTVVJa3hicV9FQUFBRhUCAsgBACgAGAAbABUAACbc%2F9OZqND%2FPxUCKAJDMywXQFVKwIMSbpgYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=dc827bb1fd&ccb=9-4&oh=00_AYACCX7YAN4c9rNdmORIrL9QsWQe4QvySMJIsqi0dgMUMQ&oe=668C5F00&_nc_sid=10d13b
,"Best of #nyc with Nathan Dalah, founder of @thisbowl_nyc !!! #cityguide tell them you’re on Isaac’s list to skip the line!!! But don’t get mad at me if it doesn’t work!!! #cityguide",C6_5ISXrOuS,2024-05-15T18:01:20.000Z,Video,https://www.instagram.com/p/C6_5ISXrOuS/,56.097,https://scontent.cdninstagram.com/o1/v/t16/f2/m69/An-NTrp4c7twVdx_DjTJHbM_gXT1wL1JxykRnRTuO8YOOcU_BKJeYoW5iAPZ2SCU3LUH92JQFoE0bagEwlspmevp.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMTA4MC5iYXNlbGluZSJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&vs=823366962983097_2463698574&_nc_vs=HBksFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQlMtbndMQ1F6bmpWeklHQUpNMDNKSDluVHdOYnBSMUFBQUYVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dDanJJUk9YVjk0NlZiTUJBS1loQzhlN3NLOVpicFIxQUFBRhUCAsgBACgAGAAbABUAACa2ksGriNWTQBUCKAJDMywXQEwMan752yMYFmRhc2hfYmFzZWxpbmVfMTA4MHBfdjERAHX%2BBwA%3D&_nc_rid=1b0b1d2a7a&ccb=9-4&oh=00_AYAZOlAm_Wpiko53W2HIf6FvZiMgtGmqaAsxogao3jbGqw&oe=668C572D&_nc_sid=10d13b
